City,Country Code,Latitude,Longitude,URL,Name,Max Temperature,Humidity,Cloud Cover,Wind Speed,Date
puerto escondido,MX,15.86,-97.07,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=puerto escondido,Mexico,89.6,62.0,75.0,13.87,1561577476.0
caborca,MX,30.58,-111.1,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=caborca,Mexico,95.0,22.0,76.0,3.0,1561577567.0
san patricio,MX,-26.98,-56.83,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=san patricio,Mexico,49.19,68.0,0.0,3.65,1561577567.0
casas grandes,MX,30.15,-110.24,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=casas grandes,Mexico,92.21,16.0,100.0,12.3,1561577567.0
tekax,MX,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tekax,Mexico,,,,,
reynosa,MX,26.07,-98.3,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=reynosa,Mexico,95.0,56.0,40.0,10.29,1561577376.0
aguililla,MX,18.74,-102.79,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=aguililla,Mexico,83.21,60.0,53.0,2.89,1561577568.0
coahuayana,MX,18.62,-100.35,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=coahuayana,Mexico,83.75,64.0,96.0,2.24,1561577568.0
puerto madero,MX,-34.61,-58.36,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=puerto madero,Mexico,57.99,49.0,0.0,11.41,1561577412.0
isla mujeres,MX,21.23,-86.73,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=isla mujeres,Mexico,89.6,62.0,40.0,9.17,1561577568.0
illoqqortoormiut,GL,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=illoqqortoormiut,Greenland,,,,,
upernavik,GL,72.79,-56.15,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=upernavik,Greenland,34.25,87.0,0.0,11.97,1561577568.0
qaanaaq,GL,77.48,-69.36,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=qaanaaq,Greenland,36.77,67.0,26.0,3.85,1561577569.0
paamiut,GL,61.99,-49.67,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=paamiut,Greenland,40.37,100.0,100.0,5.77,1561577569.0
qasigiannguit,GL,68.82,-51.19,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=qasigiannguit,Greenland,44.6,81.0,40.0,9.17,1561577569.0
maniitsoq,GL,65.42,-52.9,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=maniitsoq,Greenland,50.27,74.0,93.0,5.28,1561577467.0
narsaq,GL,60.91,-46.05,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=narsaq,Greenland,51.8,87.0,75.0,4.7,1561577569.0
sisimiut,GL,66.94,-53.67,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sisimiut,Greenland,38.03,95.0,58.0,30.94,1561577569.0
tasiilaq,GL,65.61,-37.64,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tasiilaq,Greenland,41.09,83.0,100.0,1.28,1561577570.0
qaqortoq,GL,60.72,-46.03,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=qaqortoq,Greenland,51.8,87.0,75.0,4.7,1561577471.0
samusu,WS,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=samusu,Samoa,,,,,
saleaula,WS,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=saleaula,Samoa,,,,,
falealupo,WS,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=falealupo,Samoa,,,,,
sorvag,FO,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sorvag,Faroe Islands,,,,,
klaksvik,FO,62.23,-6.59,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=klaksvik,Faroe Islands,51.8,87.0,20.0,8.05,1561577570.0
vestmanna,FO,62.16,-7.17,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vestmanna,Faroe Islands,51.8,87.0,20.0,8.05,1561577570.0
fereydun kenar,IR,36.69,52.52,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=fereydun kenar,"Iran, Islamic Republic of",82.4,78.0,0.0,4.7,1561577570.0
ashtian,IR,34.52,50.0,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ashtian,"Iran, Islamic Republic of",77.99,16.0,0.0,12.03,1561577571.0
taft,IR,11.9,125.42,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=taft,"Iran, Islamic Republic of",74.39,96.0,100.0,1.23,1561577571.0
westport,IE,41.14,-73.36,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=westport,Ireland,89.01,37.0,1.0,5.82,1561577427.0
dingle,IE,11.0,122.67,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dingle,Ireland,75.47,88.0,100.0,5.23,1561577571.0
ginda,ER,30.69,78.49,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ginda,Eritrea,58.37,62.0,0.0,5.64,1561577571.0
gunjur,GM,13.18,-16.76,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=gunjur,Gambia,84.2,66.0,20.0,6.93,1561577572.0
mahebourg,MU,-20.41,57.7,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mahebourg,Mauritius,75.2,88.0,75.0,19.46,1561577572.0
bambous virieux,MU,-20.34,57.76,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bambous virieux,Mauritius,75.2,88.0,75.0,19.46,1561577434.0
grand river south east,MU,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=grand river south east,Mauritius,,,,,
souillac,MU,45.6,-0.6,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=souillac,Mauritius,93.99,46.0,0.0,4.7,1561577572.0
hobyo,SO,5.35,48.53,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hobyo,Somalia,78.53,66.0,41.0,27.51,1561577473.0
eyl,SO,7.98,49.82,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=eyl,Somalia,78.35,66.0,55.0,27.02,1561577572.0
puerto ayora,EC,-0.74,-90.35,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=puerto ayora,Ecuador,84.2,54.0,20.0,21.92,1561577572.0
muisne,EC,0.61,-80.02,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=muisne,Ecuador,84.2,79.0,75.0,8.05,1561577573.0
manta,EC,45.1,24.1,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=manta,Ecuador,67.01,76.0,0.0,2.33,1561577573.0
san cristobal,EC,14.68,-86.92,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=san cristobal,Ecuador,78.35,69.0,80.0,9.4,1561577573.0
jamestown,SH,-33.21,138.6,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=jamestown,"Saint Helena, Ascension and Tristan da Cunha",52.07,66.0,0.0,12.41,1561577411.0
georgetown,SH,6.8,-58.16,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=georgetown,"Saint Helena, Ascension and Tristan da Cunha",89.6,70.0,40.0,13.87,1561577574.0
luanda,AO,-8.83,13.24,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=luanda,Angola,73.4,83.0,40.0,9.17,1561577574.0
namibe,AO,-15.19,12.15,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=namibe,Angola,66.65,79.0,100.0,9.64,1561577529.0
menongue,AO,-14.66,17.68,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=menongue,Angola,55.31,42.0,0.0,2.55,1561577575.0
omboue,GA,-1.57,9.26,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=omboue,Gabon,75.47,78.0,11.0,11.54,1561577575.0
gamba,GA,28.28,88.52,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=gamba,Gabon,41.27,76.0,59.0,0.49,1561577575.0
port-gentil,GA,-0.72,8.78,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=port-gentil,Gabon,77.0,78.0,20.0,6.93,1561577532.0
waddan,LY,29.16,16.14,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=waddan,Libya,83.57,39.0,0.0,9.91,1561577575.0
gat,LY,14.69,-16.54,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=gat,Libya,82.4,61.0,0.0,8.05,1561577575.0
hithadhoo,MV,-0.6,73.08,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hithadhoo,Maldives,84.11,74.0,61.0,10.33,1561577576.0
kapit,MY,2.02,112.94,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kapit,Malaysia,73.85,98.0,98.0,1.79,1561577576.0
banting,MY,2.82,101.5,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=banting,Malaysia,78.8,83.0,75.0,3.36,1561577576.0
ornskoldsvik,SE,63.29,18.72,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ornskoldsvik,Sweden,62.6,77.0,0.0,5.82,1561577576.0
kiruna,SE,67.86,20.23,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kiruna,Sweden,51.8,57.0,100.0,8.05,1561577576.0
kaffrine,SN,14.1,-15.55,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kaffrine,Senegal,91.4,52.0,0.0,11.41,1561577380.0
pavilosta,LV,56.89,21.19,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pavilosta,Latvia,69.8,83.0,54.0,2.66,1561577577.0
ventspils,LV,57.39,21.56,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ventspils,Latvia,62.6,93.0,40.0,4.7,1561577577.0
slavonski brod,HR,45.17,18.01,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=slavonski brod,Croatia,77.0,78.0,0.0,2.24,1561577577.0
senj,HR,45.35,13.91,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=senj,Croatia,87.8,65.0,0.0,1.12,1561577577.0
ponta do sol,CV,-20.63,-46.0,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ponta do sol,Cape Verde,70.07,54.0,82.0,4.99,1561577578.0
sao filipe,CV,14.9,-24.5,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sao filipe,Cape Verde,74.57,84.0,0.0,24.72,1561577578.0
sal rei,CV,16.18,-22.92,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sal rei,Cape Verde,78.8,78.0,75.0,19.46,1561577578.0
luganville,VU,-15.51,167.18,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=luganville,Vanuatu,77.0,94.0,90.0,11.41,1561577578.0
isangel,VU,-19.55,169.27,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=isangel,Vanuatu,71.6,94.0,75.0,10.63,1561577578.0
vila,VU,45.18,8.4,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vila,Vanuatu,93.0,49.0,0.0,5.82,1561577579.0
mitsamiouli,KM,-11.38,43.28,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mitsamiouli,Comoros,77.0,73.0,20.0,14.99,1561577579.0
moroni,KM,35.09,24.92,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=moroni,Comoros,80.01,74.0,20.0,12.75,1561577579.0
yenagoa,NG,4.92,6.26,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=yenagoa,Nigeria,73.13,96.0,100.0,6.33,1561577477.0
pathein,MM,16.78,94.73,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pathein,Myanmar,79.43,87.0,100.0,7.09,1561577579.0
mergui,MM,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mergui,Myanmar,,,,,
dawei,MM,14.07,98.19,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dawei,Myanmar,83.57,78.0,100.0,20.24,1561577579.0
ochamchira,GE,42.71,41.47,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ochamchira,Georgia,72.77,92.0,8.0,3.74,1561577580.0
plouzane,FR,48.38,-4.62,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=plouzane,France,72.0,77.0,0.0,13.87,1561577583.0
sens,FR,48.2,3.28,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sens,France,93.2,46.0,0.0,4.7,1561577583.0
saint george,BM,39.45,22.34,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=saint george,Bermuda,84.0,57.0,20.0,4.7,1561577402.0
hamilton,BM,43.26,-79.87,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hamilton,Bermuda,84.99,45.0,75.0,18.34,1561577558.0
sarkand,KZ,45.41,79.91,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sarkand,Kazakhstan,64.67,49.0,0.0,3.62,1561577583.0
inderborskiy,KZ,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=inderborskiy,Kazakhstan,,,,,
ushtobe,KZ,45.25,77.98,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ushtobe,Kazakhstan,73.31,23.0,4.0,7.4,1561577584.0
boralday,KZ,43.36,76.86,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=boralday,Kazakhstan,64.4,59.0,20.0,2.24,1561577499.0
ekibastuz,KZ,51.72,75.32,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ekibastuz,Kazakhstan,61.97,77.0,41.0,8.05,1561577585.0
belousovka,KZ,50.13,82.52,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=belousovka,Kazakhstan,50.0,93.0,0.0,4.47,1561577585.0
fort-shevchenko,KZ,44.51,50.26,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=fort-shevchenko,Kazakhstan,79.97,74.0,60.0,11.72,1561577585.0
karacakoy,TR,41.4,28.38,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=karacakoy,Turkey,81.0,83.0,40.0,21.92,1561577585.0
kumluca,TR,36.37,30.29,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kumluca,Turkey,64.67,56.0,0.0,2.66,1561577585.0
kulu,TR,3.47,23.69,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kulu,Turkey,69.71,97.0,100.0,0.29,1561577586.0
hendek,TR,40.8,30.75,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hendek,Turkey,77.0,78.0,40.0,4.7,1561577358.0
butzow,DE,52.49,12.6,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=butzow,Germany,88.0,40.0,0.0,10.29,1561577586.0
noumea,NC,-22.28,166.46,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=noumea,New Caledonia,66.2,88.0,0.0,23.2,1561577586.0
poya,NC,-21.35,165.16,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=poya,New Caledonia,71.33,86.0,99.0,15.35,1561577586.0
bosobolo,CD,4.19,19.88,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bosobolo,"Congo, the Democratic Republic of the",71.15,93.0,8.0,0.63,1561577586.0
kisangani,CD,0.52,25.21,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kisangani,"Congo, the Democratic Republic of the",70.97,94.0,48.0,1.25,1561577586.0
wamba,CD,2.14,27.99,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=wamba,"Congo, the Democratic Republic of the",67.01,98.0,100.0,1.34,1561577590.0
mbanza-ngungu,CD,-5.25,14.87,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mbanza-ngungu,"Congo, the Democratic Republic of the",69.53,69.0,37.0,6.46,1561577590.0
goma,CD,-1.67,29.23,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=goma,"Congo, the Democratic Republic of the",56.39,96.0,100.0,1.16,1561577590.0
boende,CD,-0.28,20.88,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=boende,"Congo, the Democratic Republic of the",74.03,91.0,100.0,2.66,1561577590.0
chuy,UY,-33.69,-53.46,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=chuy,Uruguay,48.47,69.0,72.0,8.61,1561577449.0
goderich,SL,43.74,-81.71,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=goderich,Sierra Leone,79.0,81.0,1.0,12.08,1561577590.0
lungi,SL,9.22,-12.68,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lungi,Sierra Leone,76.73,93.0,100.0,3.78,1561577591.0
hofn,IS,64.25,-15.21,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hofn,Iceland,62.6,63.0,20.0,6.93,1561577591.0
grindavik,IS,63.84,-22.43,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=grindavik,Iceland,51.8,100.0,90.0,16.11,1561577504.0
vestmannaeyjar,IS,63.44,-20.27,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vestmannaeyjar,Iceland,52.43,96.0,100.0,13.09,1561577591.0
bolungarvik,IS,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bolungarvik,Iceland,,,,,
dalbandin,PK,28.9,64.41,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dalbandin,Pakistan,83.57,7.0,0.0,14.45,1561577591.0
harnoli,PK,32.28,71.55,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=harnoli,Pakistan,98.33,25.0,2.0,7.54,1561577592.0
mingaora,PK,34.78,72.36,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mingaora,Pakistan,66.11,40.0,0.0,7.94,1561577592.0
sangmelima,CM,2.93,11.98,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sangmelima,Cameroon,67.01,98.0,93.0,2.95,1561577592.0
poli,CM,8.48,13.24,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=poli,Cameroon,71.33,87.0,53.0,2.73,1561577592.0
wum,CM,6.39,10.08,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=wum,Cameroon,65.21,95.0,93.0,1.99,1561577592.0
ginir,ET,7.14,40.71,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ginir,Ethiopia,58.19,93.0,3.0,4.12,1561577592.0
tyup,KG,42.73,78.36,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tyup,Kyrgyzstan,38.03,78.0,0.0,5.44,1561577593.0
matara,LK,-3.48,29.48,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=matara,Sri Lanka,51.71,88.0,64.0,0.38,1561577593.0
point pedro,LK,9.82,80.23,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=point pedro,Sri Lanka,83.93,82.0,45.0,27.18,1561577593.0
hambantota,LK,6.12,81.12,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hambantota,Sri Lanka,80.6,100.0,20.0,4.7,1561577594.0
buraydah,SA,26.33,43.97,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=buraydah,Saudi Arabia,98.6,17.0,0.0,3.29,1561577594.0
riyadh,SA,24.63,46.72,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=riyadh,Saudi Arabia,95.0,8.0,0.0,4.7,1561577408.0
mecca,SA,21.43,39.83,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mecca,Saudi Arabia,88.43,40.0,0.0,6.44,1561577407.0
saint-pierre,PM,48.95,4.24,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=saint-pierre,Saint Pierre and Miquelon,93.2,62.0,0.0,8.05,1561577594.0
hovd,MN,63.83,10.7,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hovd,Mongolia,53.6,71.0,75.0,14.99,1561577595.0
bulgan,MN,48.81,103.53,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bulgan,Mongolia,42.53,87.0,24.0,5.03,1561577595.0
baruun-urt,MN,46.68,113.28,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=baruun-urt,Mongolia,61.25,71.0,29.0,13.76,1561577595.0
mwingi,KE,-0.93,38.07,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mwingi,Kenya,65.57,80.0,17.0,10.38,1561577595.0
tonj,SD,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tonj,Sudan,,,,,
kutum,SD,14.2,24.66,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kutum,Sudan,81.77,36.0,60.0,5.3,1561577595.0
umm kaddadah,SD,13.6,26.69,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=umm kaddadah,Sudan,89.33,33.0,24.0,13.27,1561577596.0
navabad,TJ,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=navabad,Tajikistan,,,,,
bilma,NE,18.69,12.92,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bilma,Niger,92.39,18.0,49.0,4.99,1561577596.0
arlit,NE,18.74,7.39,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=arlit,Niger,96.17,21.0,55.0,17.56,1561577596.0
gizycko,PL,54.04,21.76,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=gizycko,Poland,70.43,92.0,9.0,9.33,1561577596.0
kivsharivka,UA,49.63,37.68,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kivsharivka,Ukraine,59.99,77.0,1.0,1.7,1561577596.0
zaozerne,UA,51.37,23.94,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=zaozerne,Ukraine,75.83,70.0,14.0,9.15,1561577597.0
linden,GY,6.01,-58.31,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=linden,Guyana,89.6,55.0,75.0,18.34,1561577597.0
lethem,GY,3.38,-59.8,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lethem,Guyana,86.63,56.0,3.0,15.39,1561577597.0
kilindoni,TZ,-7.91,39.67,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kilindoni,"Tanzania, United Republic of",79.43,73.0,60.0,23.64,1561577598.0
